Name,Class,Position,Height,Hometown,High School,team_id,team_name,conference_id,conference_name,school_url,school_athletic_url,state,division,year,team_short,conference_short,Number
Camdyn Stucky,Fr.,S,6-3,"Wichita, KS",South Maize,694,"University of Tennessee, Knoxville",911.0,Southeastern Conference,www.utk.edu,www.utsports.com,TN,D-I,2024-25,Tennessee,SEC,8
Hayden Kubik,Jr.,OH,6-2,"West Des Moines, IA",Valley,694,"University of Tennessee, Knoxville",911.0,Southeastern Conference,www.utk.edu,www.utsports.com,TN,D-I,2024-25,Tennessee,SEC,33
Nina Cajic,Sr.,OH,6-0,"Subotica, Serbia",Politehnicka skola Subotica,694,"University of Tennessee, Knoxville",911.0,Southeastern Conference,www.utk.edu,www.utsports.com,TN,D-I,2024-25,Tennessee,SEC,1
Julianna Santiago,Fr.,DS,5-4,"Nashville, TN",Nashville,694,"University of Tennessee, Knoxville",911.0,Southeastern Conference,www.utk.edu,www.utsports.com,TN,D-I,2024-25,Tennessee,SEC,18
Orian Drore,Fr.,L/DS,5-7,"Weston, FL",Mater Academy,694,"University of Tennessee, Knoxville",911.0,Southeastern Conference,www.utk.edu,www.utsports.com,TN,D-I,2024-25,Tennessee,SEC,3
Paityn Chapman,Fr.,OH,6-3,"Castle Rock, CO",Castle View,694,"University of Tennessee, Knoxville",911.0,Southeastern Conference,www.utk.edu,www.utsports.com,TN,D-I,2024-25,Tennessee,SEC,4
Lauren Woodford,Sr.,S,5-8,"Edina, MN",Spring Lake Park,694,"University of Tennessee, Knoxville",911.0,Southeastern Conference,www.utk.edu,www.utsports.com,TN,D-I,2024-25,Tennessee,SEC,9
Ajack Malual,Jr.,RS,6-1,"Rome, Italy",Tambosi ETI,694,"University of Tennessee, Knoxville",911.0,Southeastern Conference,www.utk.edu,www.utsports.com,TN,D-I,2024-25,Tennessee,SEC,12
Chelsea Sutton,Fr.,MB,6-4,"Ponte Vedra Beach, FL",Ponte Vedra,694,"University of Tennessee, Knoxville",911.0,Southeastern Conference,www.utk.edu,www.utsports.com,TN,D-I,2024-25,Tennessee,SEC,16
Eryn Jones,Fr.,OH,6-0,"Goodyear, AZ",Millennium,694,"University of Tennessee, Knoxville",911.0,Southeastern Conference,www.utk.edu,www.utsports.com,TN,D-I,2024-25,Tennessee,SEC,2
Ashllyn King,Sr.,DS,6-1,"Murfreesboro, TN",Blackman,694,"University of Tennessee, Knoxville",911.0,Southeastern Conference,www.utk.edu,www.utsports.com,TN,D-I,2024-25,Tennessee,SEC,10
Katie Barrier,So.,DS,5-5,"Nashville, TN",Ensworth,694,"University of Tennessee, Knoxville",911.0,Southeastern Conference,www.utk.edu,www.utsports.com,TN,D-I,2024-25,Tennessee,SEC,13
Emily Beeker,Jr.,MB,6-5,"Hendersonville, NC",Hendersonville,694,"University of Tennessee, Knoxville",911.0,Southeastern Conference,www.utk.edu,www.utsports.com,TN,D-I,2024-25,Tennessee,SEC,17
Mackenzie Plante,So.,OH,6-2,"Dripping Springs, TX",Dripping Springs,694,"University of Tennessee, Knoxville",911.0,Southeastern Conference,www.utk.edu,www.utsports.com,TN,D-I,2024-25,Tennessee,SEC,6
Klaudia Pawlik,Jr.,MB,6-6,"Hansk, Poland",Sklodowskiej-Curie,694,"University of Tennessee, Knoxville",911.0,Southeastern Conference,www.utk.edu,www.utsports.com,TN,D-I,2024-25,Tennessee,SEC,19
Abby Ekeler,Sr.,DS,5-10,"Flower Mound, TX",Marcus,694,"University of Tennessee, Knoxville",911.0,Southeastern Conference,www.utk.edu,www.utsports.com,TN,D-I,2024-25,Tennessee,SEC,29
Sydney Jaynes,So.,L,6-0,"Northfield, MN",Northfield,694,"University of Tennessee, Knoxville",911.0,Southeastern Conference,www.utk.edu,www.utsports.com,TN,D-I,2024-25,Tennessee,SEC,14
Keondreya Granberry,Jr.,MB,6-3,"Winter Garden, FL",Windermere,694,"University of Tennessee, Knoxville",911.0,Southeastern Conference,www.utk.edu,www.utsports.com,TN,D-I,2024-25,Tennessee,SEC,77
Cate Schnell,Fr.,OH,6-1,"San Diego, CA",Cathedral Catholic,694,"University of Tennessee, Knoxville",911.0,Southeastern Conference,www.utk.edu,www.utsports.com,TN,D-I,2024-25,Tennessee,SEC,23
Caroline Kerr,So.,S,5-11,"Champaign, IL",St. Thomas More,694,"University of Tennessee, Knoxville",911.0,Southeastern Conference,www.utk.edu,www.utsports.com,TN,D-I,2024-25,Tennessee,SEC,11
Josie Hess,Sr.,L/DS,5-9,"Champaign, IL",Mahomet-Seymour HS,695,University of Tennessee at Martin,902.0,Ohio Valley Conference,www.utm.edu/,www.utmsports.com,TN,D-I,2024-25,UT Martin,OVC,4
Kayla Bryant,Jr.,OH,5-10,"Louisville, KY",Sacred Heart Academy,695,University of Tennessee at Martin,902.0,Ohio Valley Conference,www.utm.edu/,www.utmsports.com,TN,D-I,2024-25,UT Martin,OVC,2
Jenna Vallée,Sr.,OH,6-2,"Pornichet, France",Lycee Aristide Briand HS,695,University of Tennessee at Martin,902.0,Ohio Valley Conference,www.utm.edu/,www.utmsports.com,TN,D-I,2024-25,UT Martin,OVC,8
Kristin Phillips,Jr.,OPP,6-2,"Orient, OH",Westfall HS,695,University of Tennessee at Martin,902.0,Ohio Valley Conference,www.utm.edu/,www.utmsports.com,TN,D-I,2024-25,UT Martin,OVC,3
Dylan Mott,Sr.,L/DS,5-8,"Hendersonville, TN",Hendersonville HS,695,University of Tennessee at Martin,902.0,Ohio Valley Conference,www.utm.edu/,www.utmsports.com,TN,D-I,2024-25,UT Martin,OVC,1
Hannah Haislip,Jr.,S,5-7,"Gates, TN",Halls HS,695,University of Tennessee at Martin,902.0,Ohio Valley Conference,www.utm.edu/,www.utmsports.com,TN,D-I,2024-25,UT Martin,OVC,6
Mia Saenz,Jr.,MB,6-1,"Lexington, KY",Bryan Station HS,695,University of Tennessee at Martin,902.0,Ohio Valley Conference,www.utm.edu/,www.utmsports.com,TN,D-I,2024-25,UT Martin,OVC,16
Addy Vaughn,Sr.,S,6-0,"St. Henry, OH",St. Henry HS,695,University of Tennessee at Martin,902.0,Ohio Valley Conference,www.utm.edu/,www.utmsports.com,TN,D-I,2024-25,UT Martin,OVC,22
Amara Traiger,Jr.,OH,5-10,"Shawnee, KS",St. James Academy,695,University of Tennessee at Martin,902.0,Ohio Valley Conference,www.utm.edu/,www.utmsports.com,TN,D-I,2024-25,UT Martin,OVC,10
Maddy Gladson,Fr.,OPP,6-0,"Saint Louis, MO",Ladue Horton Watkins HS,695,University of Tennessee at Martin,902.0,Ohio Valley Conference,www.utm.edu/,www.utmsports.com,TN,D-I,2024-25,UT Martin,OVC,5
Dylan Sulcer,Fr.,S,5-9,"Brentwood, TN",Brentwood HS,695,University of Tennessee at Martin,902.0,Ohio Valley Conference,www.utm.edu/,www.utmsports.com,TN,D-I,2024-25,UT Martin,OVC,15
Tess McConnell,So.,MB,6-0,"Saint Louis, MO",Oakville HS,695,University of Tennessee at Martin,902.0,Ohio Valley Conference,www.utm.edu/,www.utmsports.com,TN,D-I,2024-25,UT Martin,OVC,21
Kylie Surratt,Fr.,OH,6-0,"Maryland Heights, MO",Pattonville HS,695,University of Tennessee at Martin,902.0,Ohio Valley Conference,www.utm.edu/,www.utmsports.com,TN,D-I,2024-25,UT Martin,OVC,9
Makaelah Paulino,Fr.,L/DS,5-7,"Peoria, AZ",Liberty HS,695,University of Tennessee at Martin,902.0,Ohio Valley Conference,www.utm.edu/,www.utmsports.com,TN,D-I,2024-25,UT Martin,OVC,24
Ella McFarland,Fr.,OPP,5-11,"Danville, IL",Bismarck-Henning/Rossville-Alvin Community HS,695,University of Tennessee at Martin,902.0,Ohio Valley Conference,www.utm.edu/,www.utmsports.com,TN,D-I,2024-25,UT Martin,OVC,14
Abby Freund,Fr.,L/DS,5-5,"Saint Peters, MO",Incarnate Word Academy,695,University of Tennessee at Martin,902.0,Ohio Valley Conference,www.utm.edu/,www.utmsports.com,TN,D-I,2024-25,UT Martin,OVC,12
Katie Cruise,So.,S,6-0,"Charlotte, NC",Providence HS,695,University of Tennessee at Martin,902.0,Ohio Valley Conference,www.utm.edu/,www.utmsports.com,TN,D-I,2024-25,UT Martin,OVC,11
Zara McCauley,Sr.,OH,5-8,"Mount Barker, Australia",Heathfield HS,695,University of Tennessee at Martin,902.0,Ohio Valley Conference,www.utm.edu/,www.utmsports.com,TN,D-I,2024-25,UT Martin,OVC,7
Emily Hellmuth,Jr.,OH,6-3,"Dallas, TX",Highland Park HS,697,"Texas A&M University, College Station",911.0,Southeastern Conference,www.tamu.edu,www.12thman.com,TX,D-I,2024-25,Texas A&M,SEC,4
Ellee Stinson,Sr.,L/DS,5-2,"Yorktown, IN",Yorktown HS,697,"Texas A&M University, College Station",911.0,Southeastern Conference,www.tamu.edu,www.12thman.com,TX,D-I,2024-25,Texas A&M,SEC,6
Tatum Thomas,Jr.,L/DS,5-6,"Chandler, AZ",Hamilton,697,"Texas A&M University, College Station",911.0,Southeastern Conference,www.tamu.edu,www.12thman.com,TX,D-I,2024-25,Texas A&M,SEC,3
Maddie Waak,Jr.,S,5-10,"Katy, TX",Katy HS,697,"Texas A&M University, College Station",911.0,Southeastern Conference,www.tamu.edu,www.12thman.com,TX,D-I,2024-25,Texas A&M,SEC,16
Amare Hernandez,Fr.,OH,5-11,"Mcallen, TX",McAllen Memorial HS,697,"Texas A&M University, College Station",911.0,Southeastern Conference,www.tamu.edu,www.12thman.com,TX,D-I,2024-25,Texas A&M,SEC,8
Taylor Humphrey,Jr.,OH,6-3,"Byron Center, MI",Byron Center,697,"Texas A&M University, College Station",911.0,Southeastern Conference,www.tamu.edu,www.12thman.com,TX,D-I,2024-25,Texas A&M,SEC,11
Lexi Guinn,Jr.,OH,6-0,"Frisco, TX",Frisco,697,"Texas A&M University, College Station",911.0,Southeastern Conference,www.tamu.edu,www.12thman.com,TX,D-I,2024-25,Texas A&M,SEC,5
Ital Lopuyo,So.,MB,6-6,"Omaha, NE",Omaha Central,697,"Texas A&M University, College Station",911.0,Southeastern Conference,www.tamu.edu,www.12thman.com,TX,D-I,2024-25,Texas A&M,SEC,2
Morgan Perkins,Jr.,MB,6-1,"Rosharon, TX",Episcopal,697,"Texas A&M University, College Station",911.0,Southeastern Conference,www.tamu.edu,www.12thman.com,TX,D-I,2024-25,Texas A&M,SEC,21
Ava Underwood,Jr.,L/DS,5-7,"Fulshear, TX",Fulshear,697,"Texas A&M University, College Station",911.0,Southeastern Conference,www.tamu.edu,www.12thman.com,TX,D-I,2024-25,Texas A&M,SEC,12
Brooke Jeffrey,Jr.,OH,6-1,"Austin, TX",,697,"Texas A&M University, College Station",911.0,Southeastern Conference,www.tamu.edu,www.12thman.com,TX,D-I,2024-25,Texas A&M,SEC,7
Logan Lednicky,Jr.,OPP,6-3,"Sugar Land, TX",George Ranch,697,"Texas A&M University, College Station",911.0,Southeastern Conference,www.tamu.edu,www.12thman.com,TX,D-I,2024-25,Texas A&M,SEC,9
Ifenna Cos-Okpalla,Jr.,MB,6-2,"Flower Mound, TX",Marcus,697,"Texas A&M University, College Station",911.0,Southeastern Conference,www.tamu.edu,www.12thman.com,TX,D-I,2024-25,Texas A&M,SEC,1
Margot Manning,So.,S,5-10,"Houston, TX",St. John's School,697,"Texas A&M University, College Station",911.0,Southeastern Conference,www.tamu.edu,www.12thman.com,TX,D-I,2024-25,Texas A&M,SEC,10
Molly Brown,Jr.,MB,6-2,"Goshen, IN",Northridge,697,"Texas A&M University, College Station",911.0,Southeastern Conference,www.tamu.edu,www.12thman.com,TX,D-I,2024-25,Texas A&M,SEC,14
Tori Arrington,Jr.,OH,5-11,"Boling, TX",Boling HS,26172,Texas A&M University-Corpus Christi,914.0,Southland Conference,www.tamucc.edu/,www.goislanders.com,TX,D-I,2024-25,A&M-Corpus Christi,Southland,5
Rylee Achtzehn,Sr.,OH,6-0,"Scottsdale, AZ",Desert Mountain HS,26172,Texas A&M University-Corpus Christi,914.0,Southland Conference,www.tamucc.edu/,www.goislanders.com,TX,D-I,2024-25,A&M-Corpus Christi,Southland,18
Leah Stolfus,Sr.,MB,6-0,"Denton, TX",Denton HS,26172,Texas A&M University-Corpus Christi,914.0,Southland Conference,www.tamucc.edu/,www.goislanders.com,TX,D-I,2024-25,A&M-Corpus Christi,Southland,7
Brooklyn Jaeger,So.,OH,5-8,"Fayetteville, TX",Fayetteville ISD,26172,Texas A&M University-Corpus Christi,914.0,Southland Conference,www.tamucc.edu/,www.goislanders.com,TX,D-I,2024-25,A&M-Corpus Christi,Southland,13
Rylie Romero,Jr.,S,5-8,"San Antonio, TX",Randolph HS,26172,Texas A&M University-Corpus Christi,914.0,Southland Conference,www.tamucc.edu/,www.goislanders.com,TX,D-I,2024-25,A&M-Corpus Christi,Southland,3
Kendall Mahaney,Sr.,L/DS,5-8,"Lubbock, TX",Frenship HS,26172,Texas A&M University-Corpus Christi,914.0,Southland Conference,www.tamucc.edu/,www.goislanders.com,TX,D-I,2024-25,A&M-Corpus Christi,Southland,17
Kayla White,Sr.,L/DS,5-4,"Georgetown, TX",East View HS,26172,Texas A&M University-Corpus Christi,914.0,Southland Conference,www.tamucc.edu/,www.goislanders.com,TX,D-I,2024-25,A&M-Corpus Christi,Southland,4
Morgan Baese,Sr.,OPP,6-3,"New Braunfels, TX",New Braunfels HS,26172,Texas A&M University-Corpus Christi,914.0,Southland Conference,www.tamucc.edu/,www.goislanders.com,TX,D-I,2024-25,A&M-Corpus Christi,Southland,15
Kyndal Payne,Sr.,OH,5-11,"Haslet, TX",V.R. Eaton HS,26172,Texas A&M University-Corpus Christi,914.0,Southland Conference,www.tamucc.edu/,www.goislanders.com,TX,D-I,2024-25,A&M-Corpus Christi,Southland,9
Kenna Buchanan,So.,OH,5-9,"Midlothian, TX",Midlothian HS,26172,Texas A&M University-Corpus Christi,914.0,Southland Conference,www.tamucc.edu/,www.goislanders.com,TX,D-I,2024-25,A&M-Corpus Christi,Southland,2
Maria Avendano,Fr.,L/DS,5-6,"San Antonio, TX",Cornerstone Christian Schools,26172,Texas A&M University-Corpus Christi,914.0,Southland Conference,www.tamucc.edu/,www.goislanders.com,TX,D-I,2024-25,A&M-Corpus Christi,Southland,8
Kaitlyn Baumann,So.,MB,6-0,"Morton, IL",Morton HS,26172,Texas A&M University-Corpus Christi,914.0,Southland Conference,www.tamucc.edu/,www.goislanders.com,TX,D-I,2024-25,A&M-Corpus Christi,Southland,6
Katelyn Krienke,So.,MB,6-0,"Cedar Park, TX",Vista Ridge HS,26172,Texas A&M University-Corpus Christi,914.0,Southland Conference,www.tamucc.edu/,www.goislanders.com,TX,D-I,2024-25,A&M-Corpus Christi,Southland,22
Ella Pallagi,Fr.,S,6-1,"Gilbert, AZ",Arizona College Prep,26172,Texas A&M University-Corpus Christi,914.0,Southland Conference,www.tamucc.edu/,www.goislanders.com,TX,D-I,2024-25,A&M-Corpus Christi,Southland,10
Virginia Van Der Werff,Fr.,S,5-11,"Lansing, KS",Lansing HS,26172,Texas A&M University-Corpus Christi,914.0,Southland Conference,www.tamucc.edu/,www.goislanders.com,TX,D-I,2024-25,A&M-Corpus Christi,Southland,23
Olivia Stringer,Fr.,OH,6-1,"Lake Jackson, TX",Brazoswood HS,26172,Texas A&M University-Corpus Christi,914.0,Southland Conference,www.tamucc.edu/,www.goislanders.com,TX,D-I,2024-25,A&M-Corpus Christi,Southland,1
Hadley Burger,Fr.,OH,5-11,"Woodbury, MN",East Ridge HS,26172,Texas A&M University-Corpus Christi,914.0,Southland Conference,www.tamucc.edu/,www.goislanders.com,TX,D-I,2024-25,A&M-Corpus Christi,Southland,11
Morgan Smith,Sr.,MB,6-0,"Houston, TX",Manvel HS,26172,Texas A&M University-Corpus Christi,914.0,Southland Conference,www.tamucc.edu/,www.goislanders.com,TX,D-I,2024-25,A&M-Corpus Christi,Southland,12
Alex Hoglund,Sr.,S,5-6,"Berkeley, CA",Bishop O'Dowd HS,26172,Texas A&M University-Corpus Christi,914.0,Southland Conference,www.tamucc.edu/,www.goislanders.com,TX,D-I,2024-25,A&M-Corpus Christi,Southland,16
Samantha Glenn,So.,OH,5-8,"Grapevine, TX",Southlake Carroll,702,University of Texas at Arlington,923.0,Western Athletic Conference,www.uta.edu,www.utamavs.com,TX,D-I,2024-25,UT Arlington,WAC,83
Sophie Ocampo,So.,OH,6-3,"Humble, TX",Kingwood,702,University of Texas at Arlington,923.0,Western Athletic Conference,www.uta.edu,www.utamavs.com,TX,D-I,2024-25,UT Arlington,WAC,6
Alexis Bull,So.,MB,6-2,"Magnolia, TX",Magnolia / Oak Ridge,702,University of Texas at Arlington,923.0,Western Athletic Conference,www.uta.edu,www.utamavs.com,TX,D-I,2024-25,UT Arlington,WAC,13
Evyn Snook,So.,OH,6-2,"Magnolia, TX",Magnolia West,702,University of Texas at Arlington,923.0,Western Athletic Conference,www.uta.edu,www.utamavs.com,TX,D-I,2024-25,UT Arlington,WAC,12
Jalie Tritt,Jr.,OH,6-1,"Little Rock, AR",Episcopal Collegiate School,702,University of Texas at Arlington,923.0,Western Athletic Conference,www.uta.edu,www.utamavs.com,TX,D-I,2024-25,UT Arlington,WAC,20
Alyssa Duran,Sr.,L/DS,5-6,"El Paso, TX",Franklin,702,University of Texas at Arlington,923.0,Western Athletic Conference,www.uta.edu,www.utamavs.com,TX,D-I,2024-25,UT Arlington,WAC,3
Jacy Bray,Fr.,S,5-6,"Nixa, MO",Nixa,702,University of Texas at Arlington,923.0,Western Athletic Conference,www.uta.edu,www.utamavs.com,TX,D-I,2024-25,UT Arlington,WAC,16
Sjakkie Donkers,Fr.,OH,6-2,,,702,University of Texas at Arlington,923.0,Western Athletic Conference,www.uta.edu,www.utamavs.com,TX,D-I,2024-25,UT Arlington,WAC,8
Isabella Camacho,Fr.,DS,5-7,"Allen, TX",Lovejoy,702,University of Texas at Arlington,923.0,Western Athletic Conference,www.uta.edu,www.utamavs.com,TX,D-I,2024-25,UT Arlington,WAC,11
Mollie Blank,Sr.,S,5-10,"Mansfield, TX",Mansfield,702,University of Texas at Arlington,923.0,Western Athletic Conference,www.uta.edu,www.utamavs.com,TX,D-I,2024-25,UT Arlington,WAC,2
Paige Reagor,Sr.,MB,6-5,"Frisco, TX",Heritage,702,University of Texas at Arlington,923.0,Western Athletic Conference,www.uta.edu,www.utamavs.com,TX,D-I,2024-25,UT Arlington,WAC,4
Austin Smoak,Fr.,MB,6-0,"San Antonio, TX",Louis D. Brandeis,702,University of Texas at Arlington,923.0,Western Athletic Conference,www.uta.edu,www.utamavs.com,TX,D-I,2024-25,UT Arlington,WAC,10
Brianna Ford,Sr.,OH,6-0,"Amarillo, TX",Randall,702,University of Texas at Arlington,923.0,Western Athletic Conference,www.uta.edu,www.utamavs.com,TX,D-I,2024-25,UT Arlington,WAC,14
Ava Burroughs,Jr.,MB,6-3,"Quitman, TX",Quitman,702,University of Texas at Arlington,923.0,Western Athletic Conference,www.uta.edu,www.utamavs.com,TX,D-I,2024-25,UT Arlington,WAC,21
Cansu Gunaydin,Sr.,OH,6-0,"Istanbul, Turkey",,702,University of Texas at Arlington,923.0,Western Athletic Conference,www.uta.edu,www.utamavs.com,TX,D-I,2024-25,UT Arlington,WAC,1
Sarah Sylvester,Jr.,MB,6-3,"Livonia, MI",Marian HS,698,Texas Christian University,25354.0,Big 12 Conference,www.tcu.edu,www.gofrogs.com,TX,D-I,2024-25,TCU,Big 12,4
Ashlyn Bourland,Jr.,S,5-9,"Fort Worth, TX",Eaton HS,698,Texas Christian University,25354.0,Big 12 Conference,www.tcu.edu,www.gofrogs.com,TX,D-I,2024-25,TCU,Big 12,22
Samiyah Abdur-Rahim,Fr.,OH,6-2,"Summit, NJ",Montclair Kimberley Academy,698,Texas Christian University,25354.0,Big 12 Conference,www.tcu.edu,www.gofrogs.com,TX,D-I,2024-25,TCU,Big 12,3
Jalyn Gibson,Jr.,OH,6-2,"San Antonio, TX",Brandeis HS,698,Texas Christian University,25354.0,Big 12 Conference,www.tcu.edu,www.gofrogs.com,TX,D-I,2024-25,TCU,Big 12,5
Lily Nicholson,So.,S,5-11,"McKinney, TX",McKinney North HS,698,Texas Christian University,25354.0,Big 12 Conference,www.tcu.edu,www.gofrogs.com,TX,D-I,2024-25,TCU,Big 12,12
Melanie Parra,Sr.,OH,5-11,"Sinaloa, Mexico",UANL Tigres,698,Texas Christian University,25354.0,Big 12 Conference,www.tcu.edu,www.gofrogs.com,TX,D-I,2024-25,TCU,Big 12,23
Jaylen Clark,So.,L/DS,5-7,"Manhattan Beach, CA",Mira Costa HS,698,Texas Christian University,25354.0,Big 12 Conference,www.tcu.edu,www.gofrogs.com,TX,D-I,2024-25,TCU,Big 12,16
Alice Volpe,Fr.,L/DS,5-6,"Cypress, TX",Bridgeland HS,698,Texas Christian University,25354.0,Big 12 Conference,www.tcu.edu,www.gofrogs.com,TX,D-I,2024-25,TCU,Big 12,0
Evan Hendrix,Fr.,OH,5-9,"Scottsdale, AZ",Notre Dame Prep,698,Texas Christian University,25354.0,Big 12 Conference,www.tcu.edu,www.gofrogs.com,TX,D-I,2024-25,TCU,Big 12,2
Mikala Young,Fr.,OH,6-0,"Dallas, TX",Prestonwood Christian Academy,698,Texas Christian University,25354.0,Big 12 Conference,www.tcu.edu,www.gofrogs.com,TX,D-I,2024-25,TCU,Big 12,10
Bryn Shankle,Fr.,MB,6-4,"Manhattan Beach, CA",Mira Costa HS,698,Texas Christian University,25354.0,Big 12 Conference,www.tcu.edu,www.gofrogs.com,TX,D-I,2024-25,TCU,Big 12,20
Cecily Bramschreiber,Sr.,L/DS,5-9,"Lucas, TX",Lovejoy HS,698,Texas Christian University,25354.0,Big 12 Conference,www.tcu.edu,www.gofrogs.com,TX,D-I,2024-25,TCU,Big 12,35
Riley Weigelt,Jr.,L/DS,5-9,"Austin, TX",Vandegrift HS,698,Texas Christian University,25354.0,Big 12 Conference,www.tcu.edu,www.gofrogs.com,TX,D-I,2024-25,TCU,Big 12,33
Becca Kelley,Fr.,OH,6-3,"Rockwall, TX",Rockwall HS,698,Texas Christian University,25354.0,Big 12 Conference,www.tcu.edu,www.gofrogs.com,TX,D-I,2024-25,TCU,Big 12,11
Alexis Roberson,So.,MB,6-3,"Missouri City, TX",Ridge Point HS,698,Texas Christian University,25354.0,Big 12 Conference,www.tcu.edu,www.gofrogs.com,TX,D-I,2024-25,TCU,Big 12,1
Melanie McGann,Jr.,OPP,6-3,"Keller, TX",Keller HS,698,Texas Christian University,25354.0,Big 12 Conference,www.tcu.edu,www.gofrogs.com,TX,D-I,2024-25,TCU,Big 12,13
Stephanie Young,Sr.,S,6-1,"Frisco, TX",Reedy HS,698,Texas Christian University,25354.0,Big 12 Conference,www.tcu.edu,www.gofrogs.com,TX,D-I,2024-25,TCU,Big 12,8
Nadine Zech,So.,OH,6-0,"Brescia, Italy",Scienze Motorie Bio Sanitario,536,The University of Texas Rio Grande Valley,914.0,Southland Conference,www.utrgv.edu,goutrgv.com,TX,D-I,2024-25,UTRGV,Southland,3
Claudia Lupescu,Sr.,OH,5-11,"Bucharest, Romania",,536,The University of Texas Rio Grande Valley,914.0,Southland Conference,www.utrgv.edu,goutrgv.com,TX,D-I,2024-25,UTRGV,Southland,1
Giovana Ribeiro,So.,OH,5-11,"Sao Paulo, Brazil",,536,The University of Texas Rio Grande Valley,914.0,Southland Conference,www.utrgv.edu,goutrgv.com,TX,D-I,2024-25,UTRGV,Southland,10
Julianna Bryant,So.,MB,6-1,"Harlingen, TX",Harlingen,536,The University of Texas Rio Grande Valley,914.0,Southland Conference,www.utrgv.edu,goutrgv.com,TX,D-I,2024-25,UTRGV,Southland,22
Ilana De Assis,Sr.,OH,5-9,"Chapadao do Ceu, Brazil",,536,The University of Texas Rio Grande Valley,914.0,Southland Conference,www.utrgv.edu,goutrgv.com,TX,D-I,2024-25,UTRGV,Southland,20
Roslyn Guerra,So.,OH,5-10,"San Antonio, TX",Lanier,536,The University of Texas Rio Grande Valley,914.0,Southland Conference,www.utrgv.edu,goutrgv.com,TX,D-I,2024-25,UTRGV,Southland,7
Isa Bento,So.,L,5-4,"Belo Horizonte, Brazil",,536,The University of Texas Rio Grande Valley,914.0,Southland Conference,www.utrgv.edu,goutrgv.com,TX,D-I,2024-25,UTRGV,Southland,12
Ingridy Nicoleti Foltran,Sr.,OH,6-0,"Sao Paulo, Brazil",,536,The University of Texas Rio Grande Valley,914.0,Southland Conference,www.utrgv.edu,goutrgv.com,TX,D-I,2024-25,UTRGV,Southland,5
